PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,CabinDeck,CabinNum,CabinSide
0336_01,Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,0,F,74,P
0337_01,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,F,63,S
0337_02,Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,1,F,63,S
0337_03,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,F,63,S
0338_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,,0.0,0.0,1,G,48,S
0340_01,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,B,10,S
0341_01,Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,0,G,57,P
0343_01,Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,0,F,76,P
0345_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0,E,21,S
0346_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,G,59,P
0347_01,Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,0,F,64,S
0348_01,Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,1,D,12,P
0348_02,Mars,,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,1,,,
0350_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,1,G,60,P
0355_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,,,
0356_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,B,15,P
0357_01,Earth,False,TRAPPIST-1e,41.0,False,,1198.0,0.0,124.0,572.0,0,F,65,S
0358_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,1,G,50,S
0358_02,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,1,G,50,S
0359_01,Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,0,F,66,S
0360_01,Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,0,F,67,S
0361_01,Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,1,F,68,S
0365_01,Earth,False,55 Cancri e,,False,0.0,0.0,0.0,685.0,21.0,0,G,51,S
0368_01,Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,0,F,82,P
0368_02,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,1,F,82,P
0369_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,1,G,53,S
0370_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,0,F,83,P
0371_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,F,84,P
0372_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,0,F,85,P
0373_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0,G,62,P
0375_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,0,E,22,P
0376_01,Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,1,G,54,S
0378_01,Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,0,B,11,S
0378_02,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,B,11,S
0378_03,Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,0,B,11,S
0378_04,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,1,B,11,S
0378_06,Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,0,B,11,S
0378_07,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,B,11,S
0379_01,Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,1,G,63,P
0380_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,,,
0381_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,B,16,P
0382_01,,False,,23.0,False,348.0,0.0,0.0,4.0,368.0,0,G,64,P
0383_01,Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,0,G,55,S
0383_02,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,0,G,55,S
0384_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,56,S
0384_02,Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,1,G,56,S
0385_01,Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,0,G,65,P
0387_01,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0,G,66,P
0388_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0,G,57,S
0389_01,Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,0,E,23,P
0391_01,Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,1,C,9,P
0392_01,Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,0,E,24,P
0395_02,Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,0,B,17,P
0401_02,Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,0,D,14,S
0402_01,,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,1,D,15,S
0403_01,Mars,False,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,1,D,13,P
0405_01,Earth,False,55 Cancri e,17.0,False,177.0,,0.0,310.0,7.0,0,F,89,P
0407_01,Earth,False,TRAPPIST-1e,23.0,False,,21.0,0.0,0.0,1699.0,0,G,69,P
0407_03,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0,G,69,P
0408_01,Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,0,E,25,P
0409_01,Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,0,F,71,S
0411_01,Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,0,F,91,P
0412_01,Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,1,C,11,P
0413_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,0,F,92,P
0415_01,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0,G,60,S
0417_01,Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,1,B,18,P
0417_02,Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,0,B,18,P
0417_03,Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,1,B,18,P
0425_02,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,F,96,P
0425_03,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,F,96,P
0427_01,Europa,False,TRAPPIST-1e,31.0,False,417.0,,7185.0,562.0,792.0,1,E,26,P
0428_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,1,C,16,S
0429_01,Europa,False,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,1,A,5,S
0429_02,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,1,A,5,S
0430_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,1,F,75,S
0431_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,F,97,P
0432_01,Mars,False,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,0,F,76,S
0433_01,Europa,,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,B,20,P
0433_02,Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,0,B,20,P
0434_01,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,F,77,S
0436_01,Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,G,63,S
0437_01,Earth,False,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,0,F,78,S
0437_02,Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,0,F,78,S
0438_01,Europa,True,TRAPPIST-1e,40.0,False,,0.0,0.0,0.0,0.0,1,B,13,S
0439_01,Europa,False,55 Cancri e,34.0,False,,5637.0,45.0,1936.0,56.0,0,C,13,P
0441_01,Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,0,F,79,S
0442_01,Earth,False,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,0,F,98,P
0444_01,Mars,False,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,0,D,15,P
0444_02,,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,0,F,99,P
0445_01,Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,0,F,80,S
0445_02,,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,0,E,25,S
0446_01,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,B,21,P
0447_01,Earth,False,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,1,F,81,S
0448_01,Earth,False,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,0,E,27,P
0448_02,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,1,G,71,P
0449_01,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,G,64,S
0452_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,E,26,S
0453_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,B,14,S
0453_02,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,,,
0453_03,Europa,True,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,1,B,14,S
0454_01,Europa,,55 Cancri e,28.0,True,5.0,4288.0,0.0,745.0,5.0,1,B,15,S
0454_03,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,B,15,S
0456_01,Earth,False,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,0,F,83,S
0457_01,Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,1,G,72,P
0457_02,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,0,G,72,P
0458_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,D,16,S
0459_01,Earth,False,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,0,F,84,S
0460_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,1,G,65,S
0461_01,Earth,False,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,1,E,27,S
0461_02,Earth,False,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,1,F,85,S
0461_03,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,G,66,S
0462_01,Earth,True,,50.0,False,0.0,0.0,0.0,0.0,0.0,0,G,67,S
0463_01,Mars,False,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,,35.0,0,F,100,P
0463_02,Mars,False,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,0,F,100,P
0465_01,Earth,False,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,0,E,28,P
0466_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,0,F,101,P
0468_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0,,,
0470_01,Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,,1,F,86,S
0471_01,Europa,False,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,0,B,22,P
0471_02,Europa,False,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,1,B,22,P
0474_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,G,69,S
0475_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,0,E,29,P
0476_01,Mars,False,PSO J318.5-22,27.0,False,,6.0,145.0,144.0,0.0,0,F,103,P
0476_02,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,F,103,P
0476_03,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,1,F,103,P
0477_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,0,E,30,P
0480_01,Earth,False,TRAPPIST-1e,27.0,False,,34.0,23.0,0.0,275.0,0,G,74,P
0481_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,G,70,S
0482_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,0,E,28,S
0482_02,Earth,False,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,0,F,88,S
0487_01,Europa,,TRAPPIST-1e,39.0,False,172.0,1794.0,12.0,4303.0,246.0,0,C,19,S
0490_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,G,71,S
0498_01,Europa,True,55 Cancri e,27.0,False,0.0,,0.0,0.0,0.0,1,,,
0498_02,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,,0.0,1,B,18,S
0499_01,Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,F,89,S
0499_02,Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,E,29,S
0500_01,Mars,False,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,1,D,19,P
0501_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,929.0,967.0,,481.0,0,E,32,P
0502_01,Mars,False,TRAPPIST-1e,22.0,False,10.0,0.0,817.0,471.0,0.0,0,,,
0503_01,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,F,90,S
0503_02,Mars,False,TRAPPIST-1e,43.0,False,1821.0,0.0,47.0,29.0,0.0,0,F,90,S
0503_03,Mars,False,TRAPPIST-1e,42.0,False,1246.0,35.0,16.0,0.0,0.0,0,E,31,S
0504_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,B,19,S
0504_02,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,B,19,S
0504_03,Europa,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,1,B,19,S
0504_04,Europa,False,TRAPPIST-1e,64.0,False,0.0,1737.0,11.0,401.0,752.0,0,B,19,S
0504_06,,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,1,B,19,S
0506_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,F,91,S
0507_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,G,74,S
0512_01,Europa,False,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,1,D,18,S
0512_02,Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,1,D,18,S
0513_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,1,G,78,P
0515_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,1,B,20,S
0517_01,Earth,False,TRAPPIST-1e,,False,1445.0,0.0,1.0,2.0,73.0,0,F,109,P
0518_01,,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,F,92,S
0520_01,Earth,False,TRAPPIST-1e,55.0,False,62.0,,0.0,0.0,,0,G,78,S
0521_01,Earth,False,TRAPPIST-1e,23.0,False,39.0,263.0,0.0,0.0,,1,E,32,S
0522_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,750.0,0.0,156.0,0,E,33,P
0523_01,Earth,False,TRAPPIST-1e,35.0,False,553.0,213.0,1733.0,0.0,6.0,1,E,33,S
0525_01,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,1,,,
0527_01,Mars,False,55 Cancri e,,False,1172.0,11.0,3.0,0.0,4.0,0,F,93,S
0528_01,Europa,False,TRAPPIST-1e,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,0,C,17,P
0531_01,Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,0,G,82,P
0533_01,Mars,False,TRAPPIST-1e,33.0,False,20.0,0.0,384.0,557.0,0.0,0,D,21,P
0534_02,Europa,False,TRAPPIST-1e,49.0,False,3573.0,1308.0,316.0,641.0,25.0,0,B,23,P
0537_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,320.0,352.0,0,G,83,P
0538_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,1073.0,0.0,0.0,5.0,1,F,110,P
0539_01,Europa,True,TRAPPIST-1e,,False,0.0,0.0,,0.0,0.0,1,C,18,P
0539_02,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,C,18,P
0539_03,,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,C,18,P
0539_04,Europa,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,1,C,18,P
0539_05,Europa,False,TRAPPIST-1e,38.0,False,0.0,1793.0,479.0,9.0,4987.0,0,C,18,P
0540_01,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,F,95,S
0540_02,,False,TRAPPIST-1e,17.0,False,1471.0,0.0,0.0,45.0,16.0,0,F,95,S
0542_01,Earth,False,TRAPPIST-1e,26.0,False,9.0,0.0,0.0,0.0,878.0,0,G,84,P
0545_01,Earth,False,TRAPPIST-1e,23.0,False,59.0,0.0,0.0,681.0,0.0,0,F,111,P
0546_01,Earth,False,55 Cancri e,24.0,False,930.0,691.0,838.0,0.0,0.0,0,F,96,S
0547_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,15.0,831.0,16.0,3.0,0,F,97,S
0548_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,86.0,704.0,0.0,1.0,1,E,36,S
0549_01,Mars,False,PSO J318.5-22,32.0,False,666.0,0.0,0.0,252.0,1.0,1,D,19,S
0549_02,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,F,98,S
0550_01,Earth,False,TRAPPIST-1e,23.0,False,13.0,12.0,0.0,762.0,0.0,1,F,99,S
0551_01,Earth,False,TRAPPIST-1e,42.0,False,126.0,0.0,266.0,445.0,12.0,0,G,80,S
0552_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,C,21,S
0555_01,Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,1,C,20,P
0555_02,Europa,False,TRAPPIST-1e,33.0,False,0.0,165.0,1.0,2525.0,0.0,0,C,20,P
0556_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,1428.0,0.0,1.0,19.0,1,F,100,S
0559_01,Earth,False,PSO J318.5-22,21.0,False,0.0,12.0,580.0,0.0,79.0,0,F,102,S
0560_01,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0,G,81,S
0560_02,Earth,False,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,1,G,81,S
0560_03,,False,TRAPPIST-1e,44.0,False,1440.0,293.0,74.0,32.0,0.0,1,F,103,S
0561_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,332.0,442.0,0.0,0,G,82,S
0563_01,Mars,False,55 Cancri e,33.0,False,840.0,642.0,402.0,21.0,0.0,0,F,114,P
0564_01,Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,B,24,P
0564_02,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,B,24,P
0564_03,Europa,False,,28.0,False,0.0,410.0,2.0,1354.0,3695.0,0,B,24,P
0566_01,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,E,37,S
0567_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,G,83,S
0568_01,Europa,,TRAPPIST-1e,33.0,False,1908.0,33.0,0.0,1.0,4.0,0,D,20,S
0568_02,Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,,1,D,20,S
0569_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,334.0,310.0,0.0,0.0,1,F,116,P
0570_01,Europa,False,TRAPPIST-1e,36.0,True,530.0,5085.0,1.0,146.0,872.0,1,C,22,S
0571_01,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,C,21,P
0571_02,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0,C,21,P
0571_03,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,1,C,21,P
0571_04,Europa,True,,30.0,False,0.0,0.0,0.0,0.0,,1,C,21,P
0571_05,Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,C,21,P
0571_06,Europa,False,TRAPPIST-1e,55.0,False,0.0,1542.0,0.0,1814.0,1568.0,0,C,21,P
0571_07,Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,1,C,21,P
0572_01,Earth,False,TRAPPIST-1e,19.0,False,1911.0,0.0,21.0,854.0,0.0,0,F,105,S
0573_01,Earth,False,TRAPPIST-1e,,False,14.0,809.0,25.0,54.0,,0,F,117,P
0575_01,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,E,34,P
0576_01,Earth,False,,21.0,False,0.0,,625.0,110.0,0.0,0,F,107,S
0579_01,Earth,False,TRAPPIST-1e,55.0,False,53.0,790.0,37.0,0.0,0.0,1,F,108,S
0580_01,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,1,G,87,P
0581_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,601.0,183.0,4.0,0,E,38,S
0582_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,F,118,P
0583_01,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,F,109,S
0583_02,Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,F,109,S
0583_03,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,F,109,S
0585_03,Mars,False,TRAPPIST-1e,23.0,False,2648.0,0.0,1092.0,0.0,0.0,0,D,22,P
0587_01,Mars,False,TRAPPIST-1e,18.0,False,5.0,25.0,616.0,0.0,1042.0,0,F,121,P
0588_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,0,G,89,P
0589_01,Earth,False,TRAPPIST-1e,23.0,False,234.0,1.0,551.0,0.0,1.0,0,E,35,P
0590_01,Earth,False,TRAPPIST-1e,48.0,False,801.0,2.0,0.0,1.0,973.0,0,G,90,P
0593_01,Mars,False,TRAPPIST-1e,,,43.0,152.0,182.0,1.0,2005.0,0,D,24,P
0594_01,Earth,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,0,G,87,S
0594_02,,False,TRAPPIST-1e,24.0,False,,4.0,0.0,670.0,113.0,0,E,39,S
0596_01,Mars,False,TRAPPIST-1e,46.0,False,21.0,0.0,2155.0,422.0,,1,F,123,P
0597_02,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,G,91,P
0598_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,,0.0,,0,G,89,S
0599_01,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,F,124,P
0599_02,Mars,False,TRAPPIST-1e,4.0,False,0.0,,0.0,0.0,0.0,1,F,124,P
0599_03,Mars,False,TRAPPIST-1e,26.0,False,1252.0,0.0,46.0,124.0,6.0,0,F,124,P
0599_04,Mars,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,1,F,124,P
0602_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,F,125,P
0602_02,Mars,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0,E,36,P
0602_03,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,F,125,P
0603_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,12.0,0.0,747.0,0,F,126,P
0607_01,Europa,False,TRAPPIST-1e,37.0,,27.0,654.0,10.0,881.0,9568.0,0,C,22,P
0607_02,Europa,False,55 Cancri e,44.0,False,434.0,3113.0,19.0,,892.0,0,C,22,P
0607_03,Europa,False,TRAPPIST-1e,43.0,False,4.0,1111.0,118.0,1852.0,,0,C,22,P
0608_01,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,1,G,94,P
0609_01,Mars,False,TRAPPIST-1e,33.0,False,149.0,0.0,,0.0,109.0,0,F,128,P
0610_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,,229.0,502.0,5.0,0,F,129,P
0612_01,Europa,True,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,1,B,25,P
0614_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,,0.0,1,G,91,S
0615_01,Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,0,G,92,S
0615_02,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,1,G,92,S
0615_03,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,G,92,S
0618_01,Earth,False,55 Cancri e,21.0,False,0.0,0.0,908.0,49.0,0.0,1,G,95,P
0618_02,Earth,False,PSO J318.5-22,21.0,False,1.0,368.0,0.0,0.0,388.0,0,F,131,P
0619_01,Europa,True,TRAPPIST-1e,39.0,,0.0,0.0,0.0,0.0,0.0,1,C,24,S
0619_02,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,C,24,S
